Company Name,Company Name for Emails,# Employees,Industry,Website,Company Linkedin Url,Facebook Url,Company City,Company Country,Company Address,Keywords,Company Phone,Technologies,Total Funding,Annual Revenue,Short Description,Founded Year,Subsidiary of,Subsidiary of (Organization ID),Segment,Employees,Indusry,Prerequisite: Determine Research Guidelines,Reasoning,Influencer & DTC 5392 0313110550,Segmentation,Location,Prerequisite: Research Target Company
CultureX,CultureX,71,information technology & services,http://www.culturex.ai,http://www.linkedin.com/company/culturex-ai,,Ahmedabad,India,"Ahmedabad, Gujarat, India, 380015","technology, art platform, creator economy, saas, art learning platform, influencer marketing, accelerator, artist community, event company, technology, information & media, creator analytics tools, media & entertainment, creator analytics, creator success, content distribution, creator tools, content monetization, creator community, creator engagement, creator analytics ecosystem, creator growth, social content management, content platform, digital platform, content creation tools, content workflow, digital content, creator economy tools, content distribution platform management, content collaboration, content creation software, content distribution platform, content monetization platform, content scheduling tools, creator workflow, information technology, creator support tools, creator dashboard, creator community management, creator collaboration, creator revenue, content creator support, content collaboration tools, creator revenue streams, content creation ecosystem, creator revenue tools, creator support, creator revenue platform, digital media platform, creator ecosystem, content success, creator tools ecosystem, content analytics, information retrieval services, content publishing, creator monetization, creator engagement tools, content platform management, content management tools, social media integration, platform management, content management system, content management, content scheduling, content publishing tools, content support, content publishing ecosystem, creator engagement platform, content distribution network, creator platform, software & platforms, content management system for creators, digital creator tools, content strategy, b2c, distribution, computer software, information technology & services",'+91 75739 73673,"Route 53, Gmail, Google Apps, Google Cloud Hosting, Hubspot, LinkedIn Ads, Apollo",,,"CultureX is an AI-powered cultural analytics company based in Cambridge, Massachusetts, founded in 2020. The company specializes in analyzing employee natural language to gain high-resolution insights into organizational culture. Co-founded by Dr. Donald Sull, a professor at MIT Sloan, and Charlie Sull, CultureX builds on a decade of research from MIT, including influential publications in the MIT Sloan Management Review and Harvard Business Review.

The company's proprietary AI technology offers advanced analytics for various applications, including job matching, attrition reduction, cultural improvement, leadership development, and M&A support. CultureX's platform provides transparency and integrity in cultural data analysis, overcoming the limitations of traditional methods. Trusted by Fortune 500 companies, CultureX has advised over 60 executive teams and has been recognized for its contributions to corporate culture analysis, including features in notable podcasts and collaborations on employee satisfaction studies.",2019,,,,,,,,,INFLUENCER_PLATFORMS,,
,,1,marketing & advertising,http://www.trendtribecreators.com,http://www.linkedin.com/company/trend-tribe-agency,https://www.facebook.com/trendtribesa/,Cape Town,South Africa,"Cape Town, Western Cape, South Africa","marketing, brand consulting, lead generation, content creation, branding, marketing services, digital content platform, marketing and advertising, content marketing, media and content creation, videographers, content project management, content creators, direct communication, social media influencers, digital content creators, niche content creators, brand-creator connection, global search, creator outreach, content production, content campaigns, ugc, ugc creators, creator discovery, creative niches, information technology and services, content collaboration tools, influencer marketing, creator monetization, creator showcase, creator profiles, creator engagement, brand collaborations, creator community, brand ambassadors, creator marketplace, brand engagement, creator portfolios, campaign posting, creator networking, web search portals, libraries, archives, and other information services, content creator profiles, content creation platform, content creator directory, campaign management, photographers, content collaboration, b2b, marketing & advertising, sales, information technology & services",,"Facebook Custom Audiences, Apache, reCAPTCHA, Woo Commerce, Google Maps, WordPress.org, Mobile Friendly, Google Maps (Non Paid Users), Google Font API",,,"Brands struggle to create engaging, authentic video content because most social media is dominated by shallow, short-form videos that fail to build meaningful connections with their audience. 

That's why we help purpose-driven brands and individuals tell powerful stories, so that they can grow with clarity, impact, and independence",2025,,,,,,,,,INFLUENCER_PLATFORMS,,
Lua,Lua,57,marketing & advertising,http://www.luagroup.com,http://www.linkedin.com/company/luagroup,,,Spain,Spain,"influencer marketing, marketing services, marketing & advertising",'+61 437 609 955,"Route 53, Gmail, Google Apps, Slack",300000,,We provide solutions and services to optimize your influencer marketing campaigns.,2018,,,,57,marketing & advertising,,"""Nuestra solución de software autodesarrollado nos permite optimizar cada proceso de marketing de influencers. Esto incluye la búsqueda de creadores, pagos, gestión de contenido...""",,INFLUENCER_PLATFORMS,UK_EU,
Woomio,Woomio,8,marketing & advertising,http://www.woomio.com,http://www.linkedin.com/company/woomio,https://www.facebook.com/WoomioDK/,,Denmark,Denmark,"affiliate marketing, influencer management, influencer data, influencer marketing, marketing services, marketing & advertising",'+45 53 67 95 66,"Cloudflare DNS, CloudFlare Hosting",13615096,5500000,"Woomio is an influencer marketing software platform based in Copenhagen, Denmark, founded in 2014. It offers tools for brands, agencies, and influencers to discover creators, analyze audiences, manage campaigns, and measure ROI. Woomio primarily focuses on the Nordic region but serves clients in 16 countries. The platform was acquired by Kolsquare to enhance its presence in the Nordics, with plans for customer migration to Kolsquare by early 2025.

Woomio's core offering is a SaaS platform that connects marketers with data-driven tools for influencer discovery, audience analysis, campaign management, and performance tracking. It provides comprehensive support for building and executing creator programs, inspired by successful U.S. platforms. The platform features a database of influencers across various social media channels, enabling efficient partnerships with social creators. Woomio currently supports over 300 agencies and brands, including notable names like Rituals, Flying Tiger, and Red Bull.",2014,,,,,,,,,INFLUENCER_PLATFORMS,,
goflurry,goflurry,10,internet,http://www.goflurry.com,http://www.linkedin.com/company/goflurry,,,India,India,"social media, talent management, influencer marketing, d2c brands, creatoreconomy, internet marketplace platforms, consumer internet, consumers, internet, information technology & services",,"AI, Micro, Reviews, , Circle",,,"GoFlurry is your AI-powered assistant to run and manage your influencer marketing campaign. 

Brands can find the right influencers, reach out to them, and manage the entire campaign and relationship with the influencer in one place. 

Creators can find more brands deals and manage all their brand relationships in one place.",2023,,,,,internet,,"""Brands can find the right influencers, reach out to them, and manage the entire campaign and relationship with the influencer in one place.""",,INFLUENCER_PLATFORMS,,
geniepot,geniepot,8,marketing & advertising,http://www.geniepot.ma,http://www.linkedin.com/company/geniepot,https://www.facebook.com/geniepot.ma,,Morocco,Morocco,"marketing services, creator collaboration, platform automation, content monetization, social media campaigns, local influencer campaigns, viral trend activation, social media marketing, influencer platform, viral dance challenges, advertising agencies, campaign management, campaign tracking, influencer platform morocco, roi measurement, content creation, creator monetization morocco, campaign optimization, tiktok marketing, cpv advertising, creator engagement tracking, influencer verification, social media challenge platform, cpa campaigns, youtube influencer, performance-based advertising, brand safe content, creator monetization, real-time tracking, brand activation, influencer marketing, creator verification, services, instagram marketing, viral challenges, viral content, performance influencer marketing, brand safety, viral trend activation morocco, performance marketing, cpm advertising, moroccan influencer marketing, marketing and advertising, b2b, marketing & advertising, marketing, consumer internet, consumers, internet, information technology & services",'+212 5248-83981,"Amazon AWS, Google Tag Manager, Nginx, Mobile Friendly",,,"Geniepot is a platform connecting brands with creators. We empower influencers to monetize their talents while offering brands authentic, engaging, and cost-effective marketing solutions.",2023,,,,,,,,,INFLUENCER_PLATFORMS,,
AhaCreator,AhaCreator,24,marketing & advertising,http://www.aha.inc,http://www.linkedin.com/company/ahainc,,,United States,United States,"ai affiliate marketing, influencer marketing, digital marketing, aipowered advertising, datadriven marketing, content creation, aidriven influencer marketing, brand strategy, brand deal, automated campaign management, ai influencer marketing, marketing services, marketing & advertising",,"Amazon CloudFront, Cloudflare DNS, Route 53, Amazon SES, Gmail, Google Apps, Amazon AWS, Mobile Friendly, Google Tag Manager, Twitter Advertising",,,"Aha is a scientific and technological company that specializes in AI-powered influencer marketing. It acts as a 24/7 AI employee for brands, particularly those in the AI sector, automating the processes of matching, outreach, negotiation, and campaign execution. Aha's platform features four core modules, including an Influencer Marketing Platform that connects advertisers with qualified social media influencers across major platforms and global markets.

The company focuses on reducing manual work for AI-native organizations through efficient AI workflows. Aha connects brands with trusted creators, reaching over 5 million influencers in more than 140 markets. Its services include AI-powered matching, automated outreach, pricing negotiation, and monitoring of content production. Aha also offers a dedicated platform for creators, providing brand matching, guaranteed payments, and content optimization tools. The company emphasizes efficiency, transparency, and full-process support, positioning itself as a modern alternative to traditional human agencies.",2024,,,,,marketing & advertising,,,,INFLUENCER_PLATFORMS,,
Bloww.app,Bloww.app,4,marketing & advertising,http://www.bloww.app,http://www.linkedin.com/company/bloww-app,,,Canada,Canada,"brands, agencies, influencer marketing, instagram, youtube, facebook, analytics, influencers, social media, marketing, tiktok, social media roi, linkedin, growth, twitter, internet marketplace platforms, marketing services, information technology & services, consumer internet, consumers, internet, marketing & advertising",,"Gmail, Google Apps",,,"Bloww.app is the all-in-one platform where businesses and influencers connect, collaborate, transact and create impactful marketing campaigns — fast, transparent, and built for growth.",2022,,,,,marketing & advertising,,,,INFLUENCER_PLATFORMS,,
Arsenal.gg,Arsenal.gg,0,marketing & advertising,http://www.arsenal.gg,http://www.linkedin.com/company/arsenalgg,http://facebook.com/arsenalgg,Chicago,United States,"25 W Hubbard St, Chicago, Illinois, United States, 60654","data, influencer marketing, video games, analytics, crm, marketing, loyalty programs, reporting, campaigns, key delivery, content creators, e-commerce, games, consumer internet, internet, information technology, advertising services, computer games, consumers, computer software, information technology & services, sales, enterprise software, enterprises, b2b, marketing & advertising",,,,,"Arsenal.gg is the industry leading influencer discovery, analytics and reporting platform for live content surrounding video games.

Combining detailed metrics from content creators own channels, we empower them to make better decisions on which content has been successful, and which games are their bread winners. By working with developers, content creators can also gain access to new game content; benefiting their brand, and helping promote the product. 

Recognizing a need for game developers to easily manage their influencer programs and the analytics surrounding them, we have added in an almost effortless system to do just that. No more dealing with spreadsheets, duplicate product keys, and accidental mass CC's. 

Arsenal is a product for content creators and game developers, built by content creators and game developers.",2017,Lightstream (golightstream.com),5c7ef68adc32b009f3324d54,,,,,,,INFLUENCER_PLATFORMS,,
Moonio,Moonio,2,marketing & advertising,http://www.moonio.io,http://www.linkedin.com/company/moonio,,Bilbao,Spain,"Bilbao, Basque Country, Spain, 48004","influencer marketing, creator economy, digital marketing, advertising services, influencer marketing platform, influencer data, influencer discovery, audience analytics, social media marketing, authenticity verification, media analytics, social listening, influencer profile analysis, campaign management, influencer contact info, influencer collaboration tools, influencer marketing automation, influencer campaign optimization, campaign reporting, influencer network analysis, fake follower detection, influencer content performance, influencer analytics tools, influencer marketplace, influencer performance tracking, social media influencers, influencer discovery tools, influencer outreach automation, influencer relationship management, influencer verification, influencer engagement rate, audience demographics, e-commerce, influencer database, audience authenticity, influencer collaboration platform, advertising agencies, influencer audience demographics, influencer lists, influencer outreach, content management, influencer media tracking, influencer content analysis, marketing and advertising, engagement metrics, influencer segmentation, influencer campaign analytics, influencer search filters, influencer marketplace platform, influencer filters, influencer campaign tracking, influencer authenticity score, influencer marketing analytics, content tracking, b2b, consumer products & retail, marketing & advertising, consumer internet, consumers, internet, information technology & services",,"Cloudflare DNS, Gmail, Google Apps, AI",,,We connect brands and influencers 🌗🌘🌑,2020,,,,,,,,,INFLUENCER_PLATFORMS,,
Axees,Axees,6,marketing & advertising,http://www.axees.io,http://www.linkedin.com/company/axeesio,,Saint Petersburg,United States,"350 5th Ave N, Saint Petersburg, Florida, United States, 33701","career development, marketing, database, automotive, advertising, networking, content production platform, events, online store, social media, content, content creators, media, consumer internet, internet, information technology, marketing services, creator-brand connection, automated contracts, d2c, predictive analytics, e-commerce, services, enterprise-grade security, digital marketing, local market expertise, smart matching algorithm, long-term partnerships, campaign optimization, social media marketing, machine learning algorithms, automated campaign launch, creator career development, b2b, performance analytics, digital advertising, advertising agencies, ai-powered influencer matching, global creator network, marketing and advertising, creator success tools, secure transactions, creator marketplace, multi-platform support, real-time analytics, lead generation, ai influencer marketing, consumers, information technology & services, marketing & advertising, enterprise software, enterprises, computer software, sales",,"Route 53, Gmail, Google Apps, Amazon AWS, Mobile Friendly, Vimeo, Remote, AI",300000,,Axees - Automated Influencer Marketing Platform. Connect brands and influencers seamlessly for social media advertising without middlemen or paywalls.,2019,,,,,,,,,INFLUENCER_PLATFORMS,,
vHub.ai,vHub.ai,31,marketing & advertising,http://www.vhub.ai,http://www.linkedin.com/company/vhubai,,Bengaluru,India,"Bengaluru, Karnataka, India, 560082","marketing, content creator, influencer marketing, branding, outreach, brand awareness, marketing services, content search engine, campaign reporting, influencer analytics, ai search, b2b, lookalike creators, lookalike audience, audience behavior tracking, audience analysis, influencer audience trust score, information technology, content library management, content search, audience geographic breakdown, interest matching, content library, audience demographic analysis, influencer outreach, real-time dashboards, influencer audience quality score, influencer collaboration, influencer collaboration tools, influencers analysis, content analytics, influencer engagement analysis, suspicious profile detection, content ownership, interest and content affinity matching, audience flags, attribution modeling, in-depth influencer profiling, influencer growth patterns, ai-powered influencer discovery, inauthentic audience detection, performance analytics, influencer engagement metrics, influencer discovery, media and content creation, insta profile analysis, chrome extension, audience insights, content ownership platform, campaign management, attribution and roi, influencer verification, marketing and advertising, content analysis, performance tracking, influencer marketing platform, fake followers tool, influencer growth analysis, content affinity, advertising agencies, services, influencer audience flags, influencer audience quality, influencer audience authenticity, evergreen content site, audience authenticity, influencer matching, campaign optimization, demographic targeting, influencer campaign optimization, influencer verification score, fake followers detection, marketing & advertising",'+91 82172 38866,"Gmail, Google Apps, Google Font API, Google Frontend (Webserver), Quantcast, Google Tag Manager, Facebook Custom Audiences, Facebook Widget, YouTube, Mobile Friendly, reCAPTCHA, WordPress.org, Woo Commerce, Facebook Login (Connect)",,,"vHub.ai is an AI-powered influencer marketing platform based in Bangalore, India, founded in 2021. The company connects brands with influencers to enhance campaign effectiveness and maximize returns on investment. With a team of around 18 employees, vHub.ai has secured seed-stage funding from investors such as Z21 Ventures and the Start Up India Seed Fund Scheme.

The platform offers a range of tools for influencer marketing, including influencer discovery with advanced filtering, audience analytics for demographic insights, and performance analytics to track engagement and growth. It also features a marketplace for brand-influencer collaboration and campaign management tools to measure ROI. vHub.ai supports over 40,000 influencers and more than 100 brands, primarily serving the advertising and marketing sectors. The company aims to expand its AI capabilities and scale operations for international growth.",2021,,,,31,marketing & advertising,,"""influencer marketing platform""",,INFLUENCER_PLATFORMS,INDIA,
Moon.xyz,Moon.xyz,10,information technology & services,http://www.moon.xyz,http://www.linkedin.com/company/moonxyz,,,France,France,"influencer marketing, influencer marketplace, social media marketing, it services & it consulting, consumer internet, consumers, internet, information technology & services, marketing & advertising",'+33 6 84 44 72 92,,,,"Moon is an influencer marketing platform connecting brands with influencers.

Our mission is to make the influencer marketing industry more transparent by allowing influencers to create their own marketplace, and share their Moon profile to increase their visibility and create more opportunities.

To start monetizing your influence and get your first project on Moon, get early access at Moon.xyz 🚀🌔",2018,,,,,,,,,INFLUENCER_PLATFORMS,,
BiiZ,BiiZ,6,marketing & advertising,http://www.thebiiz.com,http://www.linkedin.com/company/thebiiz,,,Canada,Canada,"digital marketing, influencer marketing, social media marketing, advertising services, marketing & advertising, consumer internet, consumers, internet, information technology & services",,"Remote, AI",,,"BiiZ is an online marketplace that helps brands and influencers reach the unreachable through an innovative app that helps search, filter, message and pay influencers, all through one simple platform.",,,,,,marketing & advertising,,"""helps search, filter, message and pay influencers, all through one simple platform.""",,INFLUENCER_PLATFORMS,,
Click2Commission,Click2Commission,75,marketing & advertising,http://www.click2commission.com,http://www.linkedin.com/company/click2commission,https://www.facebook.com/click2commission/,Dubai,United Arab Emirates,"Dubai, Dubai, United Arab Emirates","performance marketing, display advertising, online advertising, affiliate marketing, mobile advertising, social media advertising, lead generation, mobile app user acquisition, advertising services, data-driven marketing, digital advertising, programmatic dsp, influencer marketing, media and content, conversion rate optimization, xml product feeds, monetization tools, programmatic advertising, digital transformation, influencer collaborations, ad network integration, advertising agencies, payment processing, campaign optimization, analytics and tracking, personalized promo codes, customer acquisition, brand awareness, revenue generation, e-commerce, roi optimization, digital marketing and advertising, b2c, automation tools, ad automation, campaign management, marketplace partnerships, multi-channel marketing, d2c, social media marketing, b2b, real-time analytics, influencer partnerships, campaign reporting, market insights, ad tech solutions, market intelligence, cross-platform tracking, performance metrics, retail, media buying, services, app growth, content marketing, cross-device tracking, user engagement strategies, audience targeting, customer engagement, content creation, finance, consumer products & retail, marketing & advertising, internet, information technology & services, sales, consumer internet, consumers, financial services",'+91 12037 59208,"Cloudflare DNS, Gmail, Google Apps, CloudFlare Hosting, Slack, Google Tag Manager, Bootstrap Framework, Google Font API, Mobile Friendly, WordPress.org, Apache, Webmail, Android, AI",,,"Click2Commission is a global performance marketing agency founded in 2013 and headquartered in Dubai, UAE, with operations in Noida, India. The company specializes in high-ROI advertising solutions, including app growth, lead generation, revenue optimization, programmatic advertising, and influencer marketing. With a team of 50-82 employees across 13 countries, Click2Commission focuses on connecting brands with audiences through advanced technology and effective publisher inventory monetization.

The agency offers a range of services that support performance marketing across various channels. This includes strategies for user acquisition and retention, cost-effective marketing solutions, targeted programmatic advertising, and access to a network of over 800 influencers. Click2Commission also provides affiliate networks with more than 2000 offers in diverse verticals and employs proprietary tracking software to enhance campaign effectiveness. The company is committed to maximizing ROI for app developers, online merchants, publishers, and advertisers.",2013,,,,,,,,,INFLUENCER_PLATFORMS,,
pin.top,pin.top,5,internet,http://www.pin.top,http://www.linkedin.com/company/mypintop,,,Canada,Canada,"influencer marketing automation, performance marketing, campaign management platform, brandcreator collaboration, creator economy, influencer campaign management, influencer discovery, social media marketing, marketing automation, marketing analytics, creator marketing, digital marketing, saas for marketing teams, influencer marketing, influencer analytics, influencer campaign scaling, enterprise marketing tools, content creator management, marketplace infrastructure, brand agency solutions, internet marketplace platforms, web search portals, libraries, archives, and other information services, influencer collaboration platform, content promotion for creators, content creator monetization, creator collaboration, content creator tools, influencer campaign platform, creator monetization tools, content creation tools, influencer outreach tools, content promotion, brand collaborations, creator brand partnerships, social media influence, content service management, content collaboration, content service marketplace, campaign application, influencer outreach, marketing and advertising, content creation for brands, social influence monetization, social media integration, campaign application process, influencer platform, content services, media and entertainment, content monetization, influencer marketing platform, campaign management tools, campaign management, content service creation, influencer marketing tools, content promotion platform, influencer campaigns, creator platform, saas, b2b, marketing & advertising, consumer internet, consumers, internet, information technology & services, computer software, enterprise software, enterprises",,"Cloudflare DNS, Postmark, Gmail, Google Apps, CloudFlare Hosting, Facebook Login (Connect), Google Play, Hotjar, Google Tag Manager, Facebook Custom Audiences, Mobile Friendly, Facebook Widget, AI",,,"pin.top is an influencer marketing automation system for brands and agencies.

We replace spreadsheets, chats, and manual coordination with one structured workflow - from brief to delivery and reporting.

With pin.top, you can launch, manage, and scale influencer campaigns with full control:
	•	discover and manage creators in one system
	•	run campaigns with clear briefs, deadlines, and communication
	•	track performance with automated analytics
	•	handle payments and finances in a transparent, structured way

pin.top is built for teams that run influencer marketing at scale and need order instead of chaos.",2022,,,,,internet,,,,INFLUENCER_PLATFORMS,,
TrueFluencers,TrueFluencers,0,marketing & advertising,http://www.truefluencers.com,http://www.linkedin.com/company/truefluencers,,,United States,United States,"saas, influencer marketing, advertising, advertising services, computer software, information technology & services, marketing & advertising",,,,,"TrueFluencers is the only platform that helps brands to connect multiple trustworthy micro-influencers who can truly bring more sales and visibility. 

With TrueFluencers, brands can filter the right influencers based on their niche, engagement, budget, geo-location, etc, and reach out to them in a single click.",2020,,,,,marketing & advertising,,,,INFLUENCER_PLATFORMS,,
WOW Influence,WOW Influence,2,marketing & advertising,http://www.wowinfluence.com,http://www.linkedin.com/company/wow-influence,,,Israel,Israel,"scaling up influencer marketing, influencer marketing, campaign management, advertising services, marketing & advertising",,,,,"Influencer marketing, done right. 

We're a marketplace and campaign management platform for Brands, Influencers, and their Agencies to create WOW! moments for their audiences. We enable a level of scale and measurement precision that is unmatched, making campaigns bigger and better than ever. 

Get started at wowinfluence.com",2017,,,,,,,,,INFLUENCER_PLATFORMS,,
Clipster,Clipster,25,marketing & advertising,http://www.clipster.gg,http://www.linkedin.com/company/clipstergg,,Bengaluru,India,"Bengaluru, Karnataka, India, 560001","marketing services, campaign setup in hours, organic engagement verification, viral marketing, verified campaign metrics, content amplification, ugc campaigns, platform transparency, creator vetting, gaming community creators, creator monetization, organic views verification, real-time analytics, influencer marketing, viral content creation, marketing and advertising, performance-based payouts, creator marketing platform, creator campaign management, organic view verification, platform automation, niche creator communities, cultural niche creators, advertising agencies, ai-powered fraud detection, transparent pricing, content creator monetization, creator network, campaign analytics, guaranteed roi, performance marketing tools, fast campaign deployment, verified creator network, campaign verification, bot-safe views, creator engagement tracking, brand engagement, bot filtering technology, performance-based campaigns, content marketing, creator community growth, performance marketing, campaign automation, music community creators, ai fraud protection, digital marketing, b2b, marketing & advertising",,"Cloudflare DNS, Rackspace MailGun, Gmail, Google Apps, CloudFlare Hosting, Postman, go+, Python, Google Cloud Platform, Docker",,,"Clipster is a performance-based creator marketing platform that connects brands with content creators, allowing them to monetize short-form videos on social media. The platform focuses on verified views, enabling creators to earn payouts based on their performance. As of the latest data, Clipster has facilitated over 83 billion views and generated $2.5 million in earnings for more than 35,000 creators across campaigns from over 200 brands.

Creators can link their social media accounts, submit their video content, and automatically earn money as views are verified. Clipster specializes in various campaign types, including user-generated content, clipping existing videos, managing branded accounts, and TikTok-specific music campaigns. The platform emphasizes compliance and user authenticity, ensuring a safe environment for all participants. With strong growth in website traffic, Clipster continues to enhance its offerings in the creator marketing space.",2024,,,,,,,,,INFLUENCER_PLATFORMS,,
BookYourCreator,BookYourCreator,0,marketing & advertising,http://www.bookyourcreator.com,http://www.linkedin.com/company/bookyourcreator,https://www.facebook.com/BookYourCreator/,Mumbai,India,"Bharat Ratna DR Babasaheb Ambedkar Road, Mumbai, Maharashtra, India, 400098","marketing services, creator collaboration tools, macro-influencers, brand influencer matching, long-term partnerships, influencer outreach, authentic engagement, brand impact measurement, campaign management, content storytelling, influencer discovery filters, curated influencers, audience demographics, performance insights, creator community, content style control, advertising & marketing, content creator community, agency support, brand collaborations, influencer marketing platforms, media & content creation, curated influencer marketplace, advertising agencies, transparent payments, authentic storytelling, creator ratings and reviews, niche influencer selection, influencer marketing platform, creator engagement metrics, brand campaign setup, performance-driven campaigns, micro-influencers, creator monetization, b2b, marketing & advertising",,"Gmail, Google Apps, Amazon AWS, Bootstrap Framework, reCAPTCHA, Apache, Ubuntu, Google Tag Manager, Mobile Friendly",,,"Book Your Creator (BYC) is a smart influencer marketing platform that connects brands, agencies, and creators through a curated list of influencers.",,,,,,,,,,INFLUENCER_PLATFORMS,,
BrandSnob,BrandSnob,2,marketing & advertising,http://www.brandsnob.co,http://www.linkedin.com/company/brandsnob,https://facebook.com/brandsnob,,Australia,Australia,"social media marketing, influencer marketing & social media marketing, influencer marketing, advertising services, consumer internet, consumers, internet, information technology & services, marketing & advertising",,"Cloudflare DNS, Gmail, Google Apps, Google Cloud Hosting, Data Analytics, AI, IoT, Remote, SharePoint, Python, Basis",,,"BrandSnob is a mobile app which makes it simple for brands and influencers to collaborate. 

It's become widely recognized as one of the best tools to help brands with their collaborations.

Simply submit a brief to our marketplace and start receiving offers from Instagram influencers that match your brand.

It's free to use, with no subscription or booking fees.",2014,,,,,,,,,INFLUENCER_PLATFORMS,,
Influglue,Influglue,3,marketing & advertising,http://www.influglue.com,http://www.linkedin.com/company/influglue,https://www.facebook.com/InfluGlue,Kolkata,India,"832 Purbachal Main Road, Kolkata, West Bengal, India, 700099","advertising services, influencer database, influencer campaigns india, content marketing, content creation, influencer verification tools india, customer engagement, influencer collaboration, campaign management, influencer analytics india, b2b, influencer outreach india, content strategy, influencer marketing, micro-influencers, social media marketing, influencer campaign management india, social media campaigns, advertising agencies, brand promotion, roi measurement, content creators, campaign monitoring, engagement analytics, marketing and advertising, influencer discovery, micro-influencers india, authentic influencers, email marketing, budget influencer campaigns, content creators india, influencer marketing platform, influencer outreach, performance marketing, influencer marketing agency india, social media platforms, content management, social media influencers india, budget-friendly campaigns, influencer verification, services, influencer verification tools, b2c, consumer products & retail, marketing & advertising, consumer internet, consumers, internet, information technology & services, marketing",,"Cloudflare DNS, Vzaar, Nginx, Mobile Friendly, Facebook Custom Audiences, Ruby On Rails, Facebook Login (Connect), Vimeo, YouTube, reCAPTCHA, Facebook Widget, Google Tag Manager",,,"InfluGlue is an influencer marketing platform based in Kolkata, India, that connects brands, particularly small and medium-sized businesses, with influencers and product reviewers across various social media platforms, including Instagram, Facebook, YouTube, and TikTok. The company aims to simplify influencer discovery and campaign management, offering a comprehensive solution for brands looking to enhance their marketing efforts.

Founded with a focus on measurable engagement and return on investment, InfluGlue has facilitated over 817 collaborations with more than 5,500 influencers. The platform supports various sectors such as fashion, health and fitness, travel, food, and home. Key services include influencer matching, campaign tools for unboxing and contests, and sector-specific influencer directories, all designed to help brands effectively promote their products and engage with their target audiences.",2019,,,,,,,,,INFLUENCER_PLATFORMS,,
Influencify,Influencify,1,marketing & advertising,http://www.influencify.io,http://www.linkedin.com/company/influencify-io,,Montreal,Canada,"Montreal, Quebec, Canada","social media, ads, influencers, marketing, creators, advertising, influencer marketing, saas, app, startup, paid advertisting, advertising services, content performance metrics, content creation tools, social media marketing, creator vetting, b2b, campaign builder, influencer marketing platform, e-commerce, payment processing, content approval, campaign analytics, real-time analytics, ai data points, retail, services, ai influencer selection, d2c, advertising and marketing, information technology, secure payments, social media influencers, performance tracking, content creation, data points analysis, advertising agencies, campaign automation, campaign optimization, campaign management, influencer discovery, digital marketing, ai-powered influencer matching, consumer internet, consumers, internet, information technology & services, computer software, marketing & advertising",,"Cloudflare DNS, CloudFlare Hosting, Mobile Friendly, Google Tag Manager, Google Font API, Bootstrap Framework, WordPress.org, Stripe, Intercom, Segment.io, AI",,,"Influencer marketing can be a complex world to navigate. Influencify removes the challenges of discovery, negotiation, and payment by setting prices based on analytics and budgets, and automatically delivering briefs. Run campaigns starting from $100, sit back, and watch creators work their magic.",2022,,,,,,,,,INFLUENCER_PLATFORMS,,
tychon,tychon,4,marketing & advertising,http://www.tychon.app,http://www.linkedin.com/company/tychonapp,https://facebook.com/tychonapp,Middletown,United States,"651 N Broad St, Middletown, Delaware, United States, 19709","virtual product placement & influencer marketing, advertising services, customer acquisition, clickable images, campaign analytics, shoppable content, consumer engagement, graphic design services, social commerce, services, customer journey, brand promotion, ad-blocker bypass, interactive shopping experiences, audience targeting, shopify, digital advertising, ai embedding technology, data analytics, ai-powered shoppable images, authentic virtual placements, digital marketing, remarketing, content creator marketing, b2b, virtual product placement, e-commerce, advertising, visual commerce, roas enhancement, social media marketing, e-commerce advertising, shopify integration, ad spend optimization, creator collaboration, retail, ai, consumer products & retail, marketing & advertising, consumer internet, consumers, internet, information technology & services",1868789,"Route 53, Gmail, Google Apps, Nginx, Mobile Friendly, Hotjar, Google Font API, YouTube, WordPress.org, Google Tag Manager, Node.js, React Native, Android, Circle, Remote, Docker, Data Storage, AI",,,"Tychon is a social commerce startup based in Middletown, Delaware, that focuses on enhancing Shopify store sales through AI-powered virtual product placements. The company, operating under TravelMeetEat, Inc., aims to replace traditional ads with seamless, authentic product placements in content creator images. This approach enhances the customer journey from discovery to purchase, emphasizing precision targeting and enjoyable user experiences.

Tychon's core platform connects directly to Shopify stores, allowing for easy management of virtual product placement campaigns. It features clickable product integrations that create frictionless shopping experiences and maximize ad budget efficiency. The platform also supports personalized content and data-driven insights, helping e-commerce merchants engage customers effectively. Tychon is designed for Shopify store owners looking for innovative advertising solutions that drive engagement and conversions.",2021,,,,,,,,,INFLUENCER_PLATFORMS,,
